ЗНП,Вагон №,Накладная №
31,61124020,ЭЛ937242
31,61124020,ЭЛ944934
58,61124020,ЭЛ951114
58,61124020,ЭЛ968388
77,61124145,20361686
5,61125167,ЭЛ767885
5,61125167,ЭЛ774998
24,61125167,ЭЛ781894
24,61125167,ЭЛ788708
34,61127411,20295297
34,61127411,10030320
31,61127411,ЭЛ951693
29,61127825,10287638
29,61127825,nan
5,61127866,ЭЛ827883
5,61127866,ЭЛ834234
24,61127866,ЭЛ842425
24,61127866,ЭЛ856652
49,61127866,ЭЛ866655
49,61127866,ЭЛ893903
31,61127866,ЭЛ949368
9,61128427,20286878
9,61128427,35286437
5,61128633,ЭЛ827883
5,61128633,ЭЛ834234
24,61128633,ЭЛ844870
24,61128633,ЭЛ857977
77,61128682,20361678
31,61128765,ЭЛ921418
31,61128765,ЭЛ926700
58,61128765,ЭЛ933541
58,61128765,ЭЛ950199
24,61146338,ЭЛ784587
24,61146338,ЭЛ791869
28,61146338,ЭЛ801328
28,61146338,ЭЛ818980
26,61146338,20282970
26,61146338,10026743
58,61146338,ЭЛ887040
58,61146338,ЭЛ902973
40,61146338,20333163
40,61146338,35346786
31,61147344,ЭЛ937242
31,61147344,ЭЛ944934
58,61147344,ЭЛ951114
58,61147344,ЭЛ966467
31,61147971,ЭЛ919930
31,61147971,ЭЛ925066
77,61147971,20346921
29,61150520,10287643
29,61150520,37359810
42,61150520,ЭЛ888367
42,61150520,ЭЛ961700
77,61151312,20350624
77,61155537,20358677
5,61167920,ЭЛ778563
5,61167920,ЭЛ787305
24,61167920,ЭЛ799841
24,61167920,ЭЛ811419
76,61167938,20344546
5,61168373,ЭЛ840215
5,61168373,ЭЛ848283
24,61168373,ЭЛ859001
24,61168373,ЭЛ875380
24,61168373,ЭЛ875967
31,61168555,ЭЛ926715
31,61168555,ЭЛ934847
58,61168555,ЭЛ943763
58,61168555,ЭЛ961163
9,61169207,20286178
9,61169207,35286438
58,61170932,ЭЛ915991
58,61170932,ЭЛ927714
24,61171161,ЭЛ781893
24,61171161,ЭЛ795804
46,61173183,20337735
46,61173183,10043992
31,61176517,ЭЛ891945
31,61176517,ЭЛ900608
58,61176517,ЭЛ914428
58,61176517,ЭЛ926547
47,61176517,20360957
16,61182648,ЭЛ784465
16,61182648,ЭЛ822534
11,61182671,20294297
11,61182671,35268675
58,61182689,ЭЛ915991
58,61182689,ЭЛ931163
58,61182846,ЭЛ921232
58,61182846,ЭЛ939382
23,61182861,ЭЛ779118
23,61182861,ЭЛ802652
5,61182952,ЭЛ777453
5,61182952,ЭЛ783457
31,61183059,ЭЛ951693
19,61186631,ЭЛ767528
19,61186631,ЭЛ784531
50,61187860,ЭЛ870525
50,61187860,ЭЛ876114
58,61187860,ЭЛ900124
58,61187860,ЭЛ911739
50,61187886,ЭЛ876010
50,61187886,ЭЛ888594
50,61187928,ЭЛ890005
50,61187928,ЭЛ895628
26,61188116,20287089
26,61188116,10027248
5,61192126,ЭЛ802619
5,61192126,ЭЛ811199
24,61192126,ЭЛ818424
24,61192126,ЭЛ825304
5,61192209,ЭЛ840215
5,61192209,ЭЛ848283
24,61192209,ЭЛ859001
24,61192209,ЭЛ871279
58,61193058,ЭЛ904871
58,61193058,ЭЛ922365
58,61194585,ЭЛ909580
5,61197174,ЭЛ827883
5,61197174,ЭЛ834234
24,61197174,ЭЛ844870
24,61197174,ЭЛ857977
5,61197232,ЭЛ802619
5,61197232,ЭЛ811199
24,61197232,ЭЛ818424
24,61197232,ЭЛ825304
24,61197232,ЭЛ948439
58,61197232,ЭЛ957960
77,61198347,20323722
5,61205373,ЭЛ818854
5,61205373,ЭЛ826672
5,61205373,ЭЛ858691
41,61205845,ЭЛ957579
9,61206728,20251277
9,61206728,35248539
24,61207858,ЭЛ847776
24,61207858,ЭЛ862024
26,61208088,20253221
50,61209169,ЭЛ876010
50,61209169,ЭЛ888594
83,61209284,20346115
31,61209458,ЭЛ886643
31,61209458,ЭЛ894859
11,61209888,20265018
11,61209888,nan
5,61210274,ЭЛ827883
5,61210274,ЭЛ834234
24,61210274,ЭЛ844870
24,61210274,ЭЛ856652
49,61210274,ЭЛ866655
49,61210274,ЭЛ893903
31,61210324,ЭЛ921418
31,61210324,ЭЛ926700
58,61210324,ЭЛ933541
58,61210324,ЭЛ950199
17,61210829,ЭЛ849366
17,61210829,ЭЛ857302
50,61212734,ЭЛ870525
50,61212734,ЭЛ876114
58,61212734,ЭЛ900124
58,61212734,ЭЛ913842
5,61214029,ЭЛ840215
5,61214029,ЭЛ848283
24,61214029,ЭЛ855182
24,61214029,ЭЛ871289
34,61214250,20295388
34,61214250,10029546
5,61214565,ЭЛ774053
5,61214565,ЭЛ781619
16,61214821,ЭЛ861414
16,61214821,ЭЛ894964
52,61214821,ЭЛ916943
49,61215083,ЭЛ867820
49,61215083,ЭЛ882366
31,61215232,ЭЛ921418
31,61215232,ЭЛ926700
58,61215232,ЭЛ933541
58,61215232,ЭЛ950199
58,61215331,ЭЛ872228
58,61215331,ЭЛ882117
5,61215521,ЭЛ830513
5,61215521,ЭЛ836777
24,61215521,ЭЛ846301
24,61215521,ЭЛ859904
19,61215711,ЭЛ782559
19,61215711,ЭЛ800149
41,61215745,ЭЛ908729
41,61215745,ЭЛ933142
77,61215935,20323722
31,61215976,ЭЛ886643
31,61215976,ЭЛ894859
5,61216008,ЭЛ778563
5,61216008,ЭЛ787305
24,61216008,ЭЛ799841
24,61216008,ЭЛ813396
58,61216032,ЭЛ872228
58,61216032,ЭЛ882117
31,61216032,ЭЛ926715
31,61216032,ЭЛ934847
58,61216032,ЭЛ943763
58,61216032,ЭЛ965660
5,61216131,ЭЛ798219
5,61216131,ЭЛ804963
49,61216149,ЭЛ897131
49,61216149,ЭЛ912060
77,61216156,20323722
77,61216156,10038691
24,61216172,ЭЛ863648
24,61216172,ЭЛ888258
5,61216214,ЭЛ818854
5,61216214,ЭЛ826672
24,61216214,ЭЛ841071
24,61216214,ЭЛ850823
58,61216362,ЭЛ921232
58,61216362,ЭЛ939382
29,61216404,10279454
29,61216404,37260706
24,61216461,ЭЛ767911
24,61216461,ЭЛ775880
47,61216610,20329357
47,61216610,10041849
58,61216669,ЭЛ930921
58,61216669,ЭЛ948215
31,61216776,ЭЛ937242
31,61216776,ЭЛ944934
58,61216776,ЭЛ951110
58,61216776,ЭЛ966471
58,61216826,ЭЛ904871
58,61216826,ЭЛ920571
58,61216867,ЭЛ914428
58,61216867,ЭЛ926547
47,61216867,20360957
31,61216917,ЭЛ916649
31,61216917,ЭЛ923357
58,61216917,ЭЛ928889
58,61216917,ЭЛ950682
5,61217089,ЭЛ802619
5,61217089,ЭЛ811199
24,61217089,ЭЛ818424
24,61217089,ЭЛ825304
34,61217089,20274989
34,61217089,10024244
58,61217188,ЭЛ907881
58,61217188,ЭЛ922306
47,61217188,20335273
47,61217188,10044696
58,61217360,ЭЛ921232
58,61217360,ЭЛ943154
57,61217436,20293336
57,61217436,10029974
5,61217444,ЭЛ778563
5,61217444,ЭЛ787305
24,61217444,ЭЛ802207
24,61217444,ЭЛ814723
50,61217444,ЭЛ870525
50,61217444,ЭЛ876114
58,61217444,ЭЛ900124
58,61217444,ЭЛ916107
47,61217444,20328235
47,61217444,10042794
58,61217501,ЭЛ957960
77,61217634,20346921
77,61217659,20361686
5,61218020,ЭЛ802619
5,61218020,ЭЛ811199
24,61218020,ЭЛ818424
24,61218020,ЭЛ825304
34,61218020,20275035
34,61218020,10024245
47,61219150,20323221
47,61219150,10040764
52,61219374,ЭЛ947732
58,61220828,ЭЛ907877
24,61221784,ЭЛ782587
24,61221784,ЭЛ788453
58,61221883,ЭЛ872228
58,61221883,ЭЛ879827
5,61222204,ЭЛ816011
5,61222204,ЭЛ823521
24,61222204,ЭЛ835217
24,61222204,ЭЛ847327
49,61222261,ЭЛ897131
49,61222261,ЭЛ912060
57,61222410,20294842
57,61222410,10029072
58,61222477,ЭЛ904871
58,61222477,ЭЛ920571
29,61223483,10287638
29,61223483,37354613
58,61225058,ЭЛ904871
58,61225058,ЭЛ920571
52,61225454,ЭЛ886960
52,61225454,ЭЛ951006
58,61225801,ЭЛ907881
58,61225801,ЭЛ922306
5,61226718,ЭЛ778563
5,61226718,ЭЛ787305
24,61226718,ЭЛ799841
24,61226718,ЭЛ813396
49,61226718,ЭЛ867820
49,61226718,ЭЛ882366
49,61226718,ЭЛ883184
31,61226718,ЭЛ941412
31,61226718,ЭЛ950025
58,61226718,ЭЛ954891
77,61233862,20323722
77,61236428,20358677
31,61239554,ЭЛ928663
31,61239554,ЭЛ938675
58,61239554,ЭЛ949622
58,61239554,ЭЛ965657
58,61246542,ЭЛ870441
58,61246542,ЭЛ881939
28,61246831,ЭЛ838705
28,61246831,ЭЛ850972
58,61246906,ЭЛ909580
49,61246955,ЭЛ896534
49,61246955,ЭЛ912060
58,61247037,ЭЛ909580
26,61247045,20287089
26,61247045,10027248
26,61247045,ЭЛ952664
5,61248704,ЭЛ816011
5,61248704,ЭЛ823521
24,61248704,ЭЛ835217
24,61248704,ЭЛ847327
9,61255204,20251243
9,61255204,35248540
24,61265450,ЭЛ847776
24,61265450,ЭЛ862024
77,61266821,20361686
31,61268249,ЭЛ898208
31,61268249,ЭЛ904598
58,61268249,ЭЛ924464
58,61268249,ЭЛ950682
58,61269577,ЭЛ877101
58,61269577,ЭЛ883842
58,61270849,ЭЛ872228
58,61270849,ЭЛ882117
5,61271037,ЭЛ802619
5,61271037,ЭЛ811199
24,61271037,ЭЛ818424
24,61271037,ЭЛ825304
5,61271326,ЭЛ789198
5,61271326,ЭЛ795701
5,61272035,ЭЛ827883
5,61272035,ЭЛ834234
24,61272035,ЭЛ842425
24,61272035,ЭЛ856652
34,61272035,20293474
34,61272035,10028453
58,61272761,ЭЛ872228
58,61272761,ЭЛ882117
31,61272761,ЭЛ926715
31,61272761,ЭЛ934847
58,61272761,ЭЛ943763
58,61272761,ЭЛ965660
31,61274015,ЭЛ898208
31,61274015,ЭЛ904598
58,61274015,ЭЛ924464
5,61275723,ЭЛ777453
5,61275723,ЭЛ783457
5,61275723,ЭЛ827883
5,61275723,ЭЛ834234
24,61275723,ЭЛ844870
24,61275723,ЭЛ857977
5,61275772,ЭЛ798219
5,61275772,ЭЛ804963
77,61275863,20353977
50,61276325,ЭЛ890005
50,61276325,ЭЛ895591
58,61277844,ЭЛ904871
58,61277844,ЭЛ920571
11,61281184,20265014
11,61281184,nan
58,61281622,ЭЛ891974
58,61281622,ЭЛ900791
83,61283313,20346115
31,61283578,ЭЛ898208
31,61283578,ЭЛ904598
58,61283578,ЭЛ924456
58,61283578,ЭЛ943147
50,61285417,ЭЛ870525
50,61285417,ЭЛ876114
58,61285417,ЭЛ900124
58,61285417,ЭЛ913842
31,61285680,ЭЛ941412
31,61285680,ЭЛ950025
58,61285680,ЭЛ954891
58,61285680,ЭЛ968397
58,61285938,ЭЛ907877
16,61286340,ЭЛ784465
16,61286340,ЭЛ821350
16,61286340,ЭЛ861414
16,61286340,ЭЛ894964
52,61286340,ЭЛ916943
58,61286910,ЭЛ915991
58,61286910,ЭЛ927714
46,61286944,20362449
31,61286977,ЭЛ921418
31,61286977,ЭЛ926700
31,61286977,ЭЛ940687
58,61286977,ЭЛ953974
58,61290367,ЭЛ946668
58,61290367,ЭЛ957938
5,61300513,ЭЛ777453
5,61300513,ЭЛ783457
11,61300570,20264991
11,61300570,nan
5,61300828,ЭЛ774053
5,61300828,ЭЛ781619
77,61300836,20353977
24,61300844,ЭЛ849584
24,61300844,ЭЛ864900
50,61300844,ЭЛ875313
50,61300844,ЭЛ885663
5,61300901,ЭЛ816011
5,61300901,ЭЛ823521
24,61300901,ЭЛ835217
24,61300901,ЭЛ844738
47,61300901,20347453
17,61301016,ЭЛ854446
17,61301016,ЭЛ863381
57,61315818,20293332
57,61315818,10029470
5,61316246,ЭЛ774053
5,61316246,ЭЛ781619
37,61316758,10041840
77,61325908,20360002
19,61347548,ЭЛ771949
19,61347548,ЭЛ788594
29,61352753,10287643
29,61352753,37359810
42,61352753,ЭЛ888367
42,61352753,ЭЛ962052
12,61355848,ЭЛ773348
12,61355848,ЭЛ801656
12,61355848,ЭЛ852745
52,61355848,ЭЛ876405
52,61355848,ЭЛ925830
52,61355848,ЭЛ962247
13,61355855,ЭЛ854838
13,61355855,ЭЛ883400
77,61355855,20323724
77,61355855,10040236
46,61355855,20361551
58,61355905,ЭЛ957933
34,61355947,20276525
34,61355947,10025337
5,61356010,ЭЛ789198
5,61356010,ЭЛ795701
57,61356044,20293400
57,61356044,10029067
57,61356077,20293388
57,61356077,10028935
29,61356127,10287643
29,61356127,37359821
36,61356143,20312446
36,61356143,00513558
17,61356259,ЭЛ848403
17,61356259,ЭЛ854286
52,61356259,ЭЛ898099
52,61356259,ЭЛ959231
58,61356424,ЭЛ872228
58,61356424,ЭЛ879827
64,61356473,20361198
77,61356531,20323722
31,61356549,ЭЛ880741
31,61356549,ЭЛ890996
58,61356549,ЭЛ898180
58,61356549,ЭЛ924189
24,61356580,ЭЛ782587
24,61356580,ЭЛ788453
9,61356622,20284096
9,61356622,35286439
17,61357711,ЭЛ780318
17,61357711,ЭЛ784114
29,61357711,10284021
29,61357711,nan
29,61357711,37376663
41,61357711,ЭЛ896709
41,61357711,ЭЛ923685
5,61358818,ЭЛ818854
5,61358818,ЭЛ826672
24,61358818,ЭЛ841071
24,61358818,ЭЛ850823
5,61359162,ЭЛ840215
5,61359162,ЭЛ848283
24,61359162,ЭЛ855182
24,61359162,ЭЛ865889
57,61359568,20293322
57,61359568,10029984
58,61364568,ЭЛ872228
58,61364568,ЭЛ882117
31,61364568,ЭЛ926715
31,61364568,ЭЛ934847
58,61364568,ЭЛ943763
58,61364568,ЭЛ965660
11,61368916,20246789
11,61368916,nan
11,61370136,20294174
11,61370136,nan
49,61372504,ЭЛ945000
49,61372504,ЭЛ963411
57,61372512,20290256
57,61372512,10028710
46,61372512,20344494
46,61372512,10045231
31,61374138,ЭЛ898208
31,61374138,ЭЛ904598
58,61374138,ЭЛ924456
58,61374138,ЭЛ943147
76,61374468,20344546
50,61376166,ЭЛ882204
50,61376166,ЭЛ890424
11,61378774,20294211
11,61378774,nan
11,61381034,20294499
11,61381034,nan
11,61388963,20264970
11,61388963,35216338
29,61389078,10287638
29,61389078,37359821
54,61395877,10033653
54,61395877,ЭЛ968518
31,61403333,ЭЛ928663
31,61403333,ЭЛ938675
58,61403333,ЭЛ949622
58,61403333,ЭЛ965657
5,61411708,ЭЛ800959
5,61411708,ЭЛ809817
5,61411708,ЭЛ837824
29,61411708,10287638
29,61411708,37359821
19,61418661,ЭЛ767528
19,61418661,ЭЛ784531
24,61423562,ЭЛ781894
24,61423562,ЭЛ787528
5,61424057,ЭЛ827883
5,61424057,ЭЛ834234
24,61424057,ЭЛ844870
24,61424057,ЭЛ857977
46,61424057,20344494
46,61424057,10045971
31,61424073,ЭЛ921418
31,61424073,ЭЛ926700
58,61424073,ЭЛ937814
58,61424073,ЭЛ950690
5,61424131,ЭЛ798219
5,61424131,ЭЛ804963
5,61424214,ЭЛ789198
5,61424214,ЭЛ795701
58,61424222,ЭЛ904871
58,61424222,ЭЛ920571
50,61424362,ЭЛ870525
50,61424362,ЭЛ876114
58,61424362,ЭЛ900124
58,61424362,ЭЛ913842
5,61424420,ЭЛ816011
5,61424420,ЭЛ823521
24,61424420,ЭЛ833908
24,61424420,ЭЛ847923
24,61424453,ЭЛ847776
24,61424453,ЭЛ862024
5,61424487,ЭЛ802619
5,61424487,ЭЛ811199
24,61424487,ЭЛ818424
24,61424487,ЭЛ825304
34,61424487,20275025
34,61424487,10024244
5,61424503,ЭЛ774053
5,61424503,ЭЛ781619
5,61424586,ЭЛ789198
5,61424586,ЭЛ795701
31,61424685,ЭЛ916649
31,61424685,ЭЛ923357
58,61424685,ЭЛ928895
58,61424685,ЭЛ948215
5,61424776,ЭЛ827883
5,61424776,ЭЛ834234
24,61424776,ЭЛ844870
24,61424776,ЭЛ857977
17,61427985,ЭЛ780318
17,61427985,ЭЛ784121
29,61427985,10284021
41,61427985,ЭЛ894525
41,61427985,ЭЛ922254
46,61427985,20346131
57,61430112,20290182
57,61430112,10028335
5,61430633,ЭЛ827883
5,61430633,ЭЛ834234
24,61430633,ЭЛ844870
24,61430633,ЭЛ857977
58,61433041,ЭЛ921235
58,61433041,ЭЛ939425
17,61433116,ЭЛ848403
17,61433116,ЭЛ853857
5,61435764,ЭЛ767885
5,61435764,ЭЛ774998
24,61435764,ЭЛ782587
24,61435764,ЭЛ788453
58,61438073,ЭЛ921232
58,61438073,ЭЛ943154
57,61438420,20290192
57,61438420,10028335
58,61438651,ЭЛ877101
58,61438651,ЭЛ883842
19,61438685,ЭЛ776974
19,61438685,ЭЛ795165
58,61438685,ЭЛ869801
58,61438685,ЭЛ881938
5,61438818,ЭЛ774053
5,61438818,ЭЛ781619
54,61440061,10031307
54,61440061,ЭЛ944401
5,61440665,ЭЛ840215
5,61440665,ЭЛ848283
24,61440665,ЭЛ855182
24,61440665,ЭЛ865889
58,61440681,ЭЛ907881
58,61440681,ЭЛ922306
31,61440814,ЭЛ928663
31,61440814,ЭЛ938675
58,61440814,ЭЛ946668
58,61440814,ЭЛ957982
49,61440814,ЭЛ969308
24,61440830,ЭЛ782587
24,61440830,ЭЛ788453
58,61440863,ЭЛ907881
58,61440863,ЭЛ922306
50,61440889,ЭЛ870525
50,61440889,ЭЛ876114
58,61440889,ЭЛ900124
58,61440889,ЭЛ916062
47,61440889,20328235
47,61440889,10041844
16,61440913,ЭЛ861414
16,61440913,ЭЛ894965
52,61440913,ЭЛ912894
5,61440921,ЭЛ827883
5,61440921,ЭЛ834234
24,61440921,ЭЛ844870
24,61440921,ЭЛ857977
12,61441028,ЭЛ766711
12,61441028,ЭЛ788106
31,61441051,ЭЛ886643
31,61441051,ЭЛ894859
31,61441135,ЭЛ898208
31,61441135,ЭЛ904598
58,61441135,ЭЛ922779
58,61441135,ЭЛ936909
47,61441234,20323221
47,61441234,10040764
5,61441366,ЭЛ830513
5,61441366,ЭЛ836777
24,61441366,ЭЛ846301
24,61441366,ЭЛ859840
19,61441416,ЭЛ780261
19,61441416,ЭЛ801090
24,61441564,ЭЛ849585
24,61441564,ЭЛ862020
58,61441606,ЭЛ904871
58,61441606,ЭЛ920571
77,61441630,20323722
50,61441655,ЭЛ890005
50,61441655,ЭЛ897763
24,61441663,ЭЛ863635
24,61441663,ЭЛ875380
24,61441663,ЭЛ914692
52,61441663,ЭЛ957180
5,61441705,ЭЛ798219
5,61441705,ЭЛ804963
31,61441812,ЭЛ928663
31,61441812,ЭЛ938675
58,61441812,ЭЛ949622
58,61441812,ЭЛ966467
5,61441838,ЭЛ818854
5,61441838,ЭЛ826672
24,61441838,ЭЛ842425
24,61441838,ЭЛ856652
49,61441838,ЭЛ897136
49,61441838,ЭЛ912060
31,61441952,ЭЛ928663
31,61441952,ЭЛ938675
58,61441952,ЭЛ949622
58,61441952,ЭЛ966467
5,61441960,ЭЛ802619
5,61441960,ЭЛ811199
24,61441960,ЭЛ818424
24,61441960,ЭЛ826719
5,61442000,ЭЛ812095
5,61442000,ЭЛ817754
24,61442000,ЭЛ826820
24,61442000,ЭЛ838135
31,61442000,ЭЛ880741
31,61442000,ЭЛ890996
58,61442000,ЭЛ898180
58,61442000,ЭЛ913869
47,61442000,20329364
47,61442000,10043389
58,61442026,ЭЛ870441
58,61442026,ЭЛ888227
47,61442026,20347453
5,61442166,ЭЛ827883
5,61442166,ЭЛ834234
24,61442166,ЭЛ844870
24,61442166,ЭЛ856652
49,61442166,ЭЛ866655
49,61442166,ЭЛ893903
5,61442265,ЭЛ798219
5,61442265,ЭЛ804963
5,61442315,ЭЛ798219
5,61442315,ЭЛ804963
31,61442315,ЭЛ928663
31,61442315,ЭЛ938675
58,61442315,ЭЛ949622
58,61442315,ЭЛ965657
31,61442331,ЭЛ921418
31,61442331,ЭЛ926700
58,61442331,ЭЛ937814
58,61442331,ЭЛ953801
5,61442414,ЭЛ769834
5,61442414,ЭЛ776285
24,61442414,ЭЛ789796
24,61442414,ЭЛ797719
24,61442414,ЭЛ844719
57,61442414,20293383
57,61442414,10028935
29,61442448,10279454
29,61442448,37260706
5,61442489,ЭЛ774053
5,61442489,ЭЛ781619
5,61446357,ЭЛ769834
5,61446357,ЭЛ776285
24,61446357,ЭЛ789796
24,61446357,ЭЛ797719
31,61447967,ЭЛ921418
31,61447967,ЭЛ926700
58,61447967,ЭЛ937814
58,61447967,ЭЛ952745
52,61452082,ЭЛ876405
52,61452082,ЭЛ924450
52,61452082,ЭЛ962247
31,61452108,ЭЛ921418
31,61452108,ЭЛ926700
58,61452108,ЭЛ937814
58,61452108,ЭЛ950690
19,61452165,ЭЛ777825
19,61452165,ЭЛ797342
5,61452223,ЭЛ816011
5,61452223,ЭЛ823521
24,61452223,ЭЛ835217
24,61452223,ЭЛ844738
31,61452413,ЭЛ928663
31,61452413,ЭЛ938675
58,61452413,ЭЛ949622
58,61452413,ЭЛ965657
24,61452504,ЭЛ781894
24,61452504,ЭЛ787528
31,61452546,ЭЛ928663
31,61452546,ЭЛ938675
58,61452546,ЭЛ946668
58,61452546,ЭЛ957982
49,61452546,ЭЛ969308
57,61452587,20293323
57,61452587,10029984
19,61452603,ЭЛ776974
19,61452603,ЭЛ795165
31,61452603,ЭЛ880741
31,61452603,ЭЛ890996
58,61452603,ЭЛ898180
58,61452603,ЭЛ913877
58,61452603,ЭЛ952573
46,61452603,20362449
28,61452611,ЭЛ839846
28,61452611,ЭЛ856473
28,61452645,ЭЛ840437
28,61452645,ЭЛ850972
77,61452769,20323722
50,61452777,ЭЛ870525
50,61452777,ЭЛ876114
58,61452777,ЭЛ900124
58,61452777,ЭЛ911739
24,61452942,ЭЛ784585
24,61452942,ЭЛ798811
31,61453080,ЭЛ928663
31,61453080,ЭЛ938675
58,61453080,ЭЛ949622
58,61453080,ЭЛ965657
57,61453114,20294814
57,61453114,10029984
31,61453114,ЭЛ941412
31,61453114,ЭЛ950025
58,61453114,ЭЛ953976
58,61453205,ЭЛ897489
58,61453205,ЭЛ911741
5,61453312,ЭЛ789198
5,61453312,ЭЛ795701
5,61453338,ЭЛ830513
5,61453338,ЭЛ836777
24,61453338,ЭЛ846301
24,61453338,ЭЛ859904
5,61453635,ЭЛ802619
5,61453635,ЭЛ811199
24,61453635,ЭЛ818424
24,61453635,ЭЛ826719
77,61453650,20323722
31,61453718,ЭЛ877968
31,61453718,ЭЛ883012
2,61453726,20296714
2,61453726,00512074
5,61453783,ЭЛ778563
5,61453783,ЭЛ787305
24,61453783,ЭЛ802207
24,61453783,ЭЛ814723
24,61453783,ЭЛ817429
5,61453940,ЭЛ769834
5,61453940,ЭЛ776285
24,61453940,ЭЛ789796
24,61453940,ЭЛ795806
49,61454286,ЭЛ867820
49,61454286,ЭЛ882366
49,61454286,ЭЛ883184
31,61454286,ЭЛ941412
31,61454286,ЭЛ950025
58,61454286,ЭЛ954891
58,61454286,ЭЛ968397
50,61454336,ЭЛ870525
50,61454336,ЭЛ876114
58,61454336,ЭЛ900124
58,61454336,ЭЛ913842
5,61454344,ЭЛ827883
5,61454344,ЭЛ834234
24,61454344,ЭЛ844870
24,61454344,ЭЛ857977
26,61454385,20287089
26,61454385,10027043
50,61454385,ЭЛ890005
50,61454385,ЭЛ897763
5,61454419,ЭЛ827883
5,61454419,ЭЛ834234
24,61454419,ЭЛ844870
24,61454419,ЭЛ856652
49,61454419,ЭЛ866655
49,61454419,ЭЛ877482
19,61457040,ЭЛ771138
19,61457040,ЭЛ788597
17,61460861,ЭЛ780355
17,61460861,ЭЛ784601
29,61460861,10284029
29,61460861,nan
29,61460861,37349607
41,61460861,ЭЛ898222
41,61460861,ЭЛ922254
46,61460861,20346138
5,61463063,ЭЛ816011
5,61463063,ЭЛ823521
24,61463063,ЭЛ835217
24,61463063,ЭЛ844738
5,61463105,ЭЛ769834
5,61463105,ЭЛ776285
24,61463105,ЭЛ789796
24,61463105,ЭЛ797719
24,61463105,ЭЛ873813
31,61463105,ЭЛ886643
31,61463105,ЭЛ894859
5,61463121,ЭЛ798219
5,61463121,ЭЛ804963
34,61463212,20295388
34,61463212,10029792
5,61463345,ЭЛ818854
5,61463345,ЭЛ826672
24,61463345,ЭЛ842425
24,61463345,ЭЛ856652
58,61463568,ЭЛ872228
58,61463568,ЭЛ879827
5,61463675,ЭЛ800959
5,61463675,ЭЛ809817
9,61463741,20251236
9,61463741,35248541
17,61469227,ЭЛ797414
17,61469227,ЭЛ803466
17,61469227,ЭЛ825715
17,61469227,ЭЛ830626
24,61469227,ЭЛ839111
24,61469227,ЭЛ849799
34,61469227,20291138
34,61469227,10028758
41,61469227,ЭЛ904320
41,61469227,ЭЛ930001
76,61469227,20357808
57,61471850,20293318
57,61471850,10035362
46,61471850,20344494
46,61471850,10045228
58,61471942,ЭЛ907877
46,61471967,20335363
46,61471967,10044452
5,61471983,ЭЛ798219
5,61471983,ЭЛ804963
5,61472031,ЭЛ774053
5,61472031,ЭЛ781619
83,61472205,20346115
5,61472312,ЭЛ830513
5,61472312,ЭЛ836777
24,61472312,ЭЛ846301
24,61472312,ЭЛ859904
19,61472486,ЭЛ777825
19,61472486,ЭЛ797342
29,61472510,10287638
29,61472510,37359821
5,61472577,ЭЛ789198
5,61472577,ЭЛ795701
57,61472668,20293402
57,61472668,10029064
24,61472718,ЭЛ781894
24,61472718,ЭЛ787528
5,61472817,ЭЛ840215
5,61472817,ЭЛ848283
24,61472817,ЭЛ855182
24,61472817,ЭЛ879809
16,61472858,ЭЛ861414
16,61472858,ЭЛ891953
52,61472858,ЭЛ908181
52,61472858,ЭЛ947821
58,61472866,ЭЛ870441
58,61472866,ЭЛ883836
5,61472882,ЭЛ827883
5,61472882,ЭЛ834234
24,61472882,ЭЛ844870
24,61472882,ЭЛ856652
49,61472882,ЭЛ866655
49,61472882,ЭЛ877482
58,61472981,ЭЛ891974
58,61472981,ЭЛ916029
50,61473047,ЭЛ870525
50,61473047,ЭЛ876114
58,61473047,ЭЛ900124
58,61473047,ЭЛ911739
46,61473088,20335356
46,61473088,10044106
5,61473187,ЭЛ800959
5,61473187,ЭЛ809817
50,61473203,ЭЛ870525
50,61473203,ЭЛ876114
58,61473203,ЭЛ900124
58,61473203,ЭЛ916107
47,61473203,20328235
47,61473203,10042665
31,61473211,ЭЛ928663
31,61473211,ЭЛ938675
58,61473211,ЭЛ946668
58,61473211,ЭЛ957982
49,61473211,ЭЛ969308
5,61473237,ЭЛ818854
5,61473237,ЭЛ826672
24,61473237,ЭЛ841071
24,61473237,ЭЛ850823
5,61473286,ЭЛ812095
5,61473286,ЭЛ817754
24,61473286,ЭЛ831110
24,61473286,ЭЛ840314
2,61473468,20296649
2,61473468,00512074
2,61473468,ЭЛ956855
46,61473468,20362449
31,61473567,ЭЛ921418
31,61473567,ЭЛ926700
58,61473567,ЭЛ937814
58,61473567,ЭЛ950690
5,61473575,ЭЛ798219
5,61473575,ЭЛ804963
24,61473617,ЭЛ767911
24,61473617,ЭЛ774855
5,61473708,ЭЛ778563
5,61473708,ЭЛ787305
24,61473708,ЭЛ799841
24,61473708,ЭЛ813396
31,61473765,ЭЛ926715
31,61473765,ЭЛ934847
58,61473765,ЭЛ943776
58,61473765,ЭЛ953804
5,61473948,ЭЛ798219
5,61473948,ЭЛ804963
25,61474011,20269615
25,61474011,10027541
40,61474011,20319917
40,61474011,35321606
40,61474011,20351486
26,61474086,20252636
26,61474086,10020600
35,61474086,ЭЛ873403
35,61474086,ЭЛ902409
41,61474086,ЭЛ948002
25,61474219,20246441
25,61474219,10020356
25,61474219,20284741
25,61474219,10030959
77,61474219,20346921
