ЗНП,Вагон №,Накладная №
26,65864241,20253282
26,65864241,10020274
19,65864241,ЭЛ851849
19,65864241,ЭЛ878179
35,65864241,ЭЛ930123
476,65864258,ЭЛ599853
476,65864258,ЭЛ648146
513,65864258,ЭЛ689259
513,65864258,ЭЛ720419
513,65864258,ЭЛ767469
26,65864258,20253287
26,65864258,10020200
19,65864258,ЭЛ851839
19,65864258,ЭЛ878179
35,65864258,ЭЛ915583
35,65864258,ЭЛ960142
476,65864266,ЭЛ549992
476,65864266,ЭЛ595530
513,65864266,ЭЛ655849
513,65864266,ЭЛ698613
14,65864266,20238318
14,65864266,35138086
13,65864266,ЭЛ852203
13,65864266,ЭЛ883412
77,65864266,20323724
77,65864266,10040236
76,65864266,20357566
476,65864274,ЭЛ549992
476,65864274,ЭЛ595536
513,65864274,ЭЛ675140
513,65864274,ЭЛ713771
513,65864274,ЭЛ767469
26,65864274,20253285
26,65864274,10020200
19,65864274,ЭЛ851839
19,65864274,ЭЛ878179
36,65864274,20324577
476,65864282,ЭЛ550013
476,65864282,ЭЛ595542
513,65864282,ЭЛ675140
513,65864282,ЭЛ713771
513,65864282,ЭЛ767469
26,65864282,20253284
26,65864282,10020200
19,65864282,ЭЛ851839
19,65864282,ЭЛ878179
36,65864282,20324607
476,65864308,ЭЛ549943
476,65864308,ЭЛ595546
476,65864308,ЭЛ635389
476,65864308,ЭЛ669524
14,65864308,20253140
14,65864308,35195854
39,65864308,ЭЛ889198
39,65864308,ЭЛ931725
77,65864308,20360002
476,65864316,ЭЛ549943
476,65864316,ЭЛ595551
476,65864316,ЭЛ635389
476,65864316,ЭЛ669529
14,65864316,20253137
14,65864316,35195853
39,65864316,ЭЛ889198
39,65864316,ЭЛ931754
77,65864316,20360002
477,65864324,ЭЛ599846
477,65864324,ЭЛ644426
531,65864324,20167529
531,65864324,34986071
531,65864324,20195093
531,65864324,35108652
531,65864324,ЭЛ814162
25,65864324,20269615
25,65864324,10027517
46,65864324,20308170
46,65864324,10034992
46,65864324,20350784
476,65864332,ЭЛ549943
476,65864332,ЭЛ595559
476,65864332,ЭЛ635389
476,65864332,ЭЛ669531
513,65864332,ЭЛ739671
513,65864332,ЭЛ777603
513,65864332,ЭЛ814162
25,65864332,20269635
25,65864332,10027590
46,65864332,20308170
46,65864332,10034992
47,65864332,20350786
476,65864340,ЭЛ549992
476,65864340,ЭЛ691941
515,65864340,20216404
515,65864340,35088331
14,65864340,20254717
14,65864340,35192537
40,65864340,20304009
40,65864340,35292569
40,65864340,Ж0439823
477,65864357,ЭЛ599846
477,65864357,ЭЛ644435
531,65864357,20167534
531,65864357,34986072
531,65864357,20209109
531,65864357,35108653
531,65864357,ЭЛ814162
25,65864357,20269615
25,65864357,10023669
46,65864357,20302946
46,65864357,10032087
40,65864357,20348501
476,65864365,ЭЛ549992
476,65864365,ЭЛ691851
515,65864365,20216329
515,65864365,35088332
14,65864365,20265231
14,65864365,35216341
39,65864365,ЭЛ922788
476,65864373,ЭЛ549992
476,65864373,ЭЛ595571
477,65864373,ЭЛ649722
477,65864373,ЭЛ673573
531,65864373,20209193
531,65864373,35108654
13,65864373,ЭЛ852216
13,65864373,ЭЛ892788
61,65864373,ЭЛ916043
61,65864373,ЭЛ952797
476,65864407,ЭЛ549992
476,65864407,ЭЛ691851
515,65864407,20216397
515,65864407,35088333
14,65864407,20254725
14,65864407,35192538
38,65864407,ЭЛ873453
38,65864407,ЭЛ903527
40,65864407,Ж0439813
476,65871204,ЭЛ549992
476,65871204,ЭЛ691851
515,65871204,20216371
515,65871204,35088334
14,65871204,20254735
14,65871204,35208857
40,65871204,20303899
40,65871204,35299636
40,65871204,20355961
493,65913071,20145927
491,65916330,20142073
491,65916330,nan
493,65916348,20145927
491,65916355,20145913
491,65916389,20145913
491,65916405,20142073
491,65916405,nan
491,65916413,20142073
491,65916413,nan
491,65916421,20142073
491,65916421,nan
493,65916439,20142201
493,65916439,nan
493,65916447,20142201
493,65916447,nan
491,65916454,20142073
491,65916454,nan
493,65916488,20142201
493,65916488,nan
491,65916504,20142073
491,65916504,nan
493,65916512,20142201
493,65916512,nan
491,65916520,20142073
491,65916520,nan
491,65916538,20142073
491,65916538,nan
493,65916546,20145927
491,65916553,20145913
491,65916587,20145913
493,65916603,20145927
519,65942526,20231187
519,65942534,20231187
519,65942625,20231439
519,65942625,10016717
519,65942658,20231439
,65942658,nan
519,65942708,20231187
519,65942716,20231187
519,65942724,20231187
519,65942773,20231187
519,65942815,20231187
519,65942872,20231187
519,65942906,20231187
519,65942914,20231187
519,65942963,20231439
,65942963,nan
519,65943052,20231187
519,65943060,20231187
519,65943086,20231187
519,65943110,20231439
,65943110,nan
519,65943169,20231187
519,65943185,20231187
519,65943235,20231187
519,65943334,20231187
519,65943359,20231187
519,65943367,20231187
519,65943409,20231187
519,65943417,20231187
519,65943425,20231187
519,65943458,20231439
519,65943458,10014597
519,65943482,20231187
519,65943516,20231187
519,65943565,20231187
519,65943730,20231187
519,65943748,20231439
519,65943748,10014597
519,65943755,20231439
519,65943755,10014597
519,65943789,20231187
519,65943839,20231187
519,65943862,20231187
519,65943888,20231187
519,65943904,20231187
519,65943946,20231187
519,65943961,20231187
519,65944001,20231187
519,65944050,20231187
519,65944100,20231187
519,65944126,20231187
519,65944134,20231187
519,65944142,20231187
519,65944209,20231187
519,65944241,20231187
519,65944266,20231187
519,65944332,20231187
519,65944340,20231187
519,65944464,20231187
519,65944548,20231187
519,65944563,20231187
519,65944571,20231187
519,65944647,20231187
,66022336,ЭЛ492557
,66022336,ЭЛ513653
416,66022336,ЭЛ521545
416,66022336,ЭЛ578827
416,66022336,ЭЛ663461
544,66022336,ЭЛ675940
544,66022336,ЭЛ677385
544,66022336,ЭЛ684102
544,66022336,ЭЛ687629
544,66022336,ЭЛ696772
544,66022336,ЭЛ708308
,66049529,ЭЛ478368
,66049529,ЭЛ487647
463,66068636,ЭЛ628826
463,66068636,ЭЛ654332
47,66068636,20327856
47,66068636,10041854
416,66068644,ЭЛ438011
416,66068644,ЭЛ497351
416,66068644,ЭЛ528241
416,66068644,ЭЛ583565
510,66069568,20235032
510,66069568,35243016
,66069584,ЭЛ440276
,66069584,ЭЛ452513
439,66069584,20044049
439,66069584,00655377
,66102633,ЭЛ705307
,66102633,ЭЛ724803
,66102633,27027729
,66102633,ЭЛ841080
24,66102633,ЭЛ863648
,66102633,ЭЛ867327
,66102633,ЭЛ888258
,66102633,ЭЛ900634
77,66103235,20323722
77,66103235,10039679
17,66236571,ЭЛ848403
17,66236571,ЭЛ852333
5,66236803,ЭЛ798219
5,66236803,ЭЛ804963
5,66237538,ЭЛ798219
5,66237538,ЭЛ804963
463,66237686,ЭЛ595608
463,66237686,ЭЛ622197
528,66237686,20218866
528,66237686,00505794
17,66237959,ЭЛ848403
17,66237959,ЭЛ852333
511,66238007,20149386
511,66238007,34961844
520,66244377,20199681
520,66244377,10011032
,66244765,ЭЛ422900
519,66305749,20208686
77,66306671,20353977
415,66349168,ЭЛ471738
415,66349168,ЭЛ480235
,66349168,ЭЛ497909
,66349168,ЭЛ512605
462,66351024,20022594
462,66351024,00469136
462,66351024,20046575
462,66351024,00428638
462,66351024,20072131
462,66351024,00428670
488,66351024,20098362
488,66351024,00428701
488,66351024,20132147
488,66351024,00428745
462,66352725,20022594
462,66352725,00428622
462,66352725,20046575
462,66352725,00428637
462,66352725,20072126
462,66352725,00428666
488,66352725,20099879
488,66352725,00428706
488,66352725,20134572
488,66352725,00428751
488,66352725,ЭЛ656200
462,66353467,20055449
462,66353467,00428648
462,66353467,Б0944960
488,66353467,20090724
488,66353467,00428694
488,66353467,20112306
488,66353467,00428719
488,66353467,20138683
488,66353467,00428766
415,66354713,ЭЛ471738
415,66354713,ЭЛ480235
,66354713,ЭЛ497909
,66354713,ЭЛ512605
489,66354713,ЭЛ616522
489,66354713,ЭЛ632876
5,66354713,ЭЛ812095
5,66354713,ЭЛ817754
24,66354713,ЭЛ831110
24,66354713,ЭЛ840314
31,66354713,ЭЛ880741
31,66354713,ЭЛ890996
58,66354713,ЭЛ898181
58,66354713,ЭЛ916038
551,66355322,10269871
551,66355322,37206004
,66355637,ЭЛ453155
,66355637,ЭЛ460906
,66355637,ЭЛ490148
,66355637,ЭЛ505371
530,66355637,ЭЛ689581
530,66355637,ЭЛ697300
31,66355637,ЭЛ898208
31,66355637,ЭЛ904598
58,66355637,ЭЛ924464
58,66364506,ЭЛ921232
58,66364506,ЭЛ943154
58,66367509,ЭЛ957933
,66367509,ЭЛ969306
431,66422726,ЭЛ463437
431,66422726,ЭЛ510071
31,66422726,ЭЛ916649
31,66422726,ЭЛ923357
58,66422726,ЭЛ930921
58,66422726,ЭЛ948215
510,66440405,20173274
510,66440405,35019285
510,66440405,ЭЛ740485
510,66440405,ЭЛ763699
520,66440488,20202483
520,66440488,10006605
,66442401,ЭЛ490148
,66442401,ЭЛ509382
462,66443516,20028951
462,66443516,00428626
462,66443516,20057139
462,66443516,00428660
488,66443516,20098374
,66443516,20106089
,66443516,00428705
488,66443516,20134572
488,66443516,00428751
466,66445727,ЭЛ537757
466,66445727,ЭЛ587122
466,66445727,ЭЛ587605
413,66445735,ЭЛ432480
413,66445735,ЭЛ458797
,66445735,ЭЛ633054
,66445735,ЭЛ653102
439,66446204,20060729
439,66446204,00655484
439,66446204,ЭЛ557381
,66446204,ЭЛ572739
,66446204,ЭЛ587076
,66446204,ЭЛ799558
,66450164,ЭЛ431197
,66450164,ЭЛ458612
480,66450164,ЭЛ474939
480,66450164,ЭЛ528531
,66463738,ЭЛ414236
,66463738,ЭЛ449113
,66463738,ЭЛ475176
,66463738,ЭЛ491201
487,66463738,20107771
487,66463738,00655776
,66463738,ЭЛ625567
,66463738,ЭЛ627955
,66463738,ЭЛ882102
58,66463738,ЭЛ891974
58,66463738,ЭЛ916029
,66463738,ЭЛ923365
416,66463944,ЭЛ455610
416,66463944,ЭЛ519153
466,66463944,ЭЛ544827
466,66463944,ЭЛ618688
466,66463944,ЭЛ658688
519,66463944,20167524
519,66463944,10000608
519,66470824,20205658
519,66470824,10008003
530,66473083,ЭЛ659735
530,66473083,ЭЛ666363
544,66473083,ЭЛ675940
544,66473083,ЭЛ677385
544,66473083,ЭЛ689508
544,66473083,ЭЛ702826
77,66474016,20353977
,66476532,ЭЛ478368
,66476532,ЭЛ488459
546,66479106,20227930
519,66479122,20208686
435,66479767,ЭЛ561026
435,66479767,ЭЛ655852
31,66480815,ЭЛ919930
31,66480815,ЭЛ925066
31,66480815,ЭЛ947338
,66480815,27027763
519,66482571,20205658
519,66482571,10008003
462,66482951,20051181
462,66482951,00428640
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,20080017
486,66482951,00428685
486,66482951,ЭЛ573156
,66485772,ЭЛ427696
,66485772,ЭЛ441969
465,66485772,ЭЛ538513
465,66485772,ЭЛ546257
,66485772,ЭЛ555320
,66485772,ЭЛ579502
,66485772,ЭЛ863641
50,66485772,ЭЛ890005
50,66485772,ЭЛ897763
462,66487877,20022594
462,66487877,00428622
462,66487877,20046575
462,66487877,00428637
462,66487877,20072126
462,66487877,00428666
488,66487877,20094080
488,66487877,00428697
488,66487877,20116720
488,66487877,00428726
488,66487877,ЭЛ633209
530,66490368,ЭЛ659735
530,66490368,ЭЛ666363
544,66490368,ЭЛ677604
544,66490368,ЭЛ698528
519,66490756,20176275
519,66490756,10002278
551,66490756,10271362
551,66490756,nan
551,66490756,37219957
,66490756,20238495
436,66491176,ЭЛ427968
433,66491176,20040586
433,66491176,34716782
436,66517483,ЭЛ459896
436,66517483,ЭЛ483584
488,66519224,20094256
488,66519224,nan
432,66519463,ЭЛ431671
432,66519463,ЭЛ471988
530,66519570,ЭЛ662622
530,66519570,ЭЛ671070
,66519570,Ж0197927
5,66519570,ЭЛ830513
5,66519570,ЭЛ836777
24,66519570,ЭЛ846301
24,66519570,ЭЛ857977
24,66519570,ЭЛ952264
77,66519737,20323722
77,66519737,10038691
,66519752,ЭЛ904292
49,66519752,ЭЛ946725
49,66519752,ЭЛ963418
,66519760,ЭЛ439250
,66519760,ЭЛ464363
,66519760,ЭЛ491900
,66519760,ЭЛ503666
530,66519760,ЭЛ681673
530,66519760,ЭЛ690122
519,66519760,20188893
519,66519760,10004722
83,66519760,20346713
462,66519778,20022594
462,66519778,00428622
462,66519778,20046575
462,66519778,00428637
462,66519778,20072126
462,66519778,00428666
488,66519778,20099858
488,66519778,00428703
488,66519778,20122568
488,66519778,00428730
488,66519778,ЭЛ642240
462,66519802,20030579
462,66519802,00428630
462,66519802,20060135
462,66519802,00428653
488,66519802,20090740
488,66519802,00428693
488,66519802,20112621
488,66519802,00428721
488,66519802,ЭЛ633209
57,66519836,20290258
57,66519836,10028710
462,66519919,20028951
462,66519919,00428627
462,66519919,20057139
,66519919,20095937
,66519919,00428711
,66519919,70823562
519,66519919,20177200
519,66519919,10002215
519,66519919,20202769
519,66519919,10007279
519,66519919,20234245
519,66519919,10014344
,66521808,ЭЛ422399
,66521808,ЭЛ431887
415,66521808,ЭЛ492942
415,66521808,ЭЛ501268
,66521808,ЭЛ516644
,66521808,ЭЛ540308
465,66521808,ЭЛ606047
465,66521808,ЭЛ614600
416,66525924,ЭЛ415847
416,66525924,ЭЛ452107
439,66554353,20042411
439,66554353,00655352
465,66554353,ЭЛ626772
465,66554353,ЭЛ638171
,66554353,ЭЛ648975
,66554353,ЭЛ658540
,66554353,ЭЛ885426
31,66554353,ЭЛ891945
31,66554353,ЭЛ900608
58,66554353,ЭЛ914428
58,66554353,ЭЛ926547
47,66554353,20360957
462,66554684,20022594
462,66554684,00428622
462,66554684,20046575
462,66554684,00428637
462,66554684,20072126
462,66554684,00428666
488,66554684,20094774
488,66554684,00042870
488,66554684,20143895
488,66554684,00428778
488,66554684,Г0173951
519,66554684,20184903
519,66554684,10003863
553,66554684,20214589
553,66554684,nan
553,66554684,10011039
551,66554973,10267961
551,66554973,37182840
,66554973,27123078
,66554973,27028797
,66559857,ЭЛ418685
,66559857,ЭЛ432168
,66559857,ЭЛ447827
,66559857,ЭЛ459728
415,66562125,ЭЛ471738
415,66562125,ЭЛ480235
,66562125,ЭЛ496180
,66562125,ЭЛ513601
34,66562125,20274978
34,66562125,10024245
,66562125,ЭЛ871371
83,66562125,20346713
487,66577800,20109211
487,66577800,00655791
492,66577800,20140817
492,66577800,00596728
492,66577800,ЭЛ765382
19,66577800,ЭЛ781849
19,66577800,ЭЛ801090
519,66596628,20208686
519,66597758,20208686
519,66597873,20231439
,66597873,nan
,66597972,ЭЛ733144
,66597972,ЭЛ748939
16,66597972,ЭЛ777585
16,66597972,ЭЛ821350
16,66597972,ЭЛ861414
,66598103,ЭЛ441633
,66598103,ЭЛ448358
,66598103,ЭЛ478368
,66598103,ЭЛ487647
544,66598467,ЭЛ672924
544,66598467,ЭЛ686897
519,66754326,20223687
519,66754326,10011913
519,66762220,20163445
519,66762220,00428791
5,66762220,ЭЛ812095
5,66762220,ЭЛ817754
24,66762220,ЭЛ831110
24,66762220,ЭЛ840314
,66767617,ЭЛ705996
,66767617,ЭЛ714524
519,66767617,20205671
,66767617,nan
515,66768136,20198274
515,66768136,35077341
,66768136,nan
526,66769225,ЭЛ683293
526,66769225,ЭЛ711072
5,66769225,ЭЛ767885
5,66769225,ЭЛ774998
24,66769225,ЭЛ784585
24,66769225,ЭЛ801092
26,66769225,20287089
26,66769225,10027248
,66769530,ЭЛ503567
,66769530,ЭЛ516172
465,66769530,ЭЛ621243
465,66769530,ЭЛ630188
,66769530,ЭЛ638551
,66769530,ЭЛ650162
,66769530,ЭЛ653080
31,66769928,ЭЛ898208
31,66769928,ЭЛ904598
58,66769928,ЭЛ924456
58,66769928,ЭЛ943147
462,66770447,20030677
462,66770447,00428631
462,66770447,20059655
462,66770447,00428654
462,66770447,ЭЛ540911
503,66770447,ЭЛ547519
551,66770876,10270462
551,66770876,37190487
519,66771122,20208686
519,66771122,nan
,66771122,10011494
519,66771379,20223687
519,66771379,10011757
5,66771635,ЭЛ816011
5,66771635,ЭЛ823521
24,66771635,ЭЛ837404
24,66771635,ЭЛ847327
465,66772641,ЭЛ626772
465,66772641,ЭЛ638171
,66772641,ЭЛ647145
,66772641,ЭЛ658540
77,66773466,20353977
519,66777517,20208686
77,66778721,20353982
462,66810474,20051181
462,66810474,00428640
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,20080017
486,66810474,00428685
488,66810474,20122568
488,66810474,00428730
488,66810474,ЭЛ649986
530,66812215,ЭЛ659735
530,66812215,ЭЛ666363
544,66812215,ЭЛ677604
544,66812215,ЭЛ696605
5,66812215,ЭЛ778563
5,66812215,ЭЛ787305
24,66812215,ЭЛ799841
24,66812215,ЭЛ811419
17,66812215,ЭЛ848403
17,66812215,ЭЛ854632
534,67394684,ЭЛ712353
534,67394684,ЭЛ780995
29,67394718,10287638
29,67394718,37359821
,67395368,ЭЛ572520
,67395368,ЭЛ587419
,67395368,ЭЛ601202
,67395368,ЭЛ613895
,67395368,ЭЛ649477
506,67395368,ЭЛ672604
506,67395368,ЭЛ702688
,67398420,ЭЛ418670
530,67398420,ЭЛ659735
530,67398420,ЭЛ666363
544,67398420,ЭЛ677604
544,67398420,ЭЛ698528
77,67399931,20361678
,67406132,ЭЛ422391
,67406132,ЭЛ433995
462,67407528,20040666
462,67407528,00428634
432,67407528,ЭЛ511607
432,67407528,ЭЛ549293
546,67411751,20227930
519,67414268,20205671
519,67414268,10008003
5,67415216,ЭЛ812095
5,67415216,ЭЛ817754
24,67415216,ЭЛ831110
24,67415216,ЭЛ840314
530,67471714,ЭЛ659735
530,67471714,ЭЛ666363
544,67471714,ЭЛ677604
544,67471714,ЭЛ696605
,67473389,ЭЛ513291
,67473389,ЭЛ527974
49,67473389,ЭЛ867820
49,67473389,ЭЛ882366
490,67477547,20132171
490,67477547,00688817
,67477547,ЭЛ655920
,67477547,35190529
34,67477547,20295388
34,67477547,10029792
34,67477547,Г0306139
31,67477547,ЭЛ941412
31,67477547,ЭЛ950025
58,67477547,ЭЛ953976
,67481655,ЭЛ722824
,67481655,ЭЛ731744
506,67481655,ЭЛ751374
506,67481655,ЭЛ767496
,67481655,20238698
462,67482737,20028951
462,67482737,00428627
462,67482737,20057113
462,67482737,00428651
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,20084314
486,67482737,00428688
488,67482737,20107565
488,67482737,00428712
488,67482737,20132147
488,67482737,00428744
465,67482786,ЭЛ626772
465,67482786,ЭЛ638171
,67482786,ЭЛ647145
,67482786,ЭЛ658540
31,67482786,ЭЛ880741
31,67482786,ЭЛ890996
58,67482786,ЭЛ898181
58,67482786,ЭЛ911741
,67482786,ЭЛ921482
462,67488015,20055455
462,67488015,00428648
488,67488015,20090740
488,67488015,00428693
488,67488015,20112621
488,67488015,00428720
488,67488015,20138683
488,67488015,00428767
488,67488015,73194703
462,67492983,20051181
462,67492983,00428640
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,20080017
486,67492983,00428685
532,67492983,20108877
532,67492983,00703614
532,67492983,Б0944966
519,67492983,20169698
519,67492983,10001240
519,67492983,ЭЛ733926
416,67496067,ЭЛ413392
416,67496067,ЭЛ460004
416,67496067,ЭЛ514614
416,67496067,ЭЛ625952
416,67496067,ЭЛ628905
465,67499210,ЭЛ606047
465,67499210,ЭЛ614592
511,67499210,20149847
511,67499210,34957829
,67502005,ЭЛ485657
,67502005,ЭЛ500901
31,67502005,ЭЛ877968
31,67502005,ЭЛ883012
462,67549113,20030579
462,67549113,00428629
462,67549113,20059655
462,67549113,00428655
488,67549113,20090659
488,67549113,00428695
488,67549113,20116714
,67549113,20156629
,67549113,00428785
519,67549113,20177200
519,67549113,10002215
519,67549113,20209312
519,67549113,10009519
519,67549113,ЭЛ778409
519,67549113,ЭЛ786569
519,67549113,ЭЛ796739
,67551572,ЭЛ482092
,67551572,ЭЛ491529
413,67551572,ЭЛ509705
413,67551572,ЭЛ535627
413,67551572,ЭЛ912414
31,67551572,ЭЛ921418
31,67551572,ЭЛ926700
58,67551572,ЭЛ933541
58,67551572,ЭЛ950199
31,67569939,ЭЛ924391
31,67569939,ЭЛ930568
31,67569939,ЭЛ939232
77,67569939,20350624
77,67574574,20361678
,67575209,ЭЛ467127
,67575209,ЭЛ486488
,67575209,ЭЛ513291
,67575209,ЭЛ527974
530,67581678,ЭЛ675441
530,67581678,ЭЛ681084
519,67581678,20180407
519,67581678,10004249
551,67581678,10272908
551,67581678,nan
551,67581678,37221598
,67581678,20238082
544,67626333,ЭЛ764870
544,67626333,ЭЛ772511
,67636159,ЭЛ447827
,67636159,ЭЛ459728
5,67759746,ЭЛ830513
5,67759746,ЭЛ836777
24,67759746,ЭЛ846301
24,67759746,ЭЛ859840
,67759746,ЭЛ871815
,67759746,ЭЛ892028
52,67759746,ЭЛ898099
52,67759746,ЭЛ959231
5,67768564,ЭЛ767885
5,67768564,ЭЛ774998
24,67768564,ЭЛ782587
24,67768564,ЭЛ788453
439,67773077,20042411
439,67773077,00655352
5,67773861,ЭЛ827883
5,67773861,ЭЛ834234
24,67773861,ЭЛ844870
24,67773861,ЭЛ856652
49,67773861,ЭЛ866655
49,67773861,ЭЛ877482
465,67777151,ЭЛ628864
465,67777151,ЭЛ640820
,67777151,ЭЛ651133
,67777151,ЭЛ661239
,67784611,ЭЛ479116
,67784611,ЭЛ490120
,67784611,ЭЛ506622
,67784611,ЭЛ527974
,67784611,ЭЛ542105
,67784611,ЭЛ555017
,67784611,ЭЛ572739
,67784611,ЭЛ587076
442,67802157,20059224
442,67802157,00662675
,67802157,ЭЛ544015
,67802157,27120036
,67802157,ЭЛ831311
9,67802157,20292687
9,67802157,35292985
544,67806125,ЭЛ659607
544,67806125,ЭЛ672903
,67806125,ЭЛ681653
,67806125,ЭЛ816187
,67806125,ЭЛ827046
520,67819011,20164536
520,67819011,00705040
,67819011,ЭЛ729933
77,67823427,20353977
479,67828061,20135609
479,67828061,34932161
,67836908,ЭЛ722824
,67836908,ЭЛ731744
19,67836908,ЭЛ766658
19,67836908,ЭЛ795165
462,67839050,20028951
462,67839050,00428627
462,67839050,20057113
462,67839050,00428651
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,20084314
486,67839050,00428688
488,67839050,20107565
488,67839050,00428712
488,67839050,20132147
488,67839050,00428744
,67843227,ЭЛ822527
519,67879361,20208686
480,67880617,ЭЛ474939
480,67880617,ЭЛ523883
462,67888628,20022594
462,67888628,00428622
462,67888628,20046575
462,67888628,00428637
462,67888628,20072126
,67888628,20091007
,67888628,00014337
488,67888628,20143895
488,67888628,00428778
488,67888628,Б0944970
519,67888628,20194661
519,67888628,10007672
519,67888628,20234245
519,67888628,10014344
,67894782,ЭЛ487513
,67894782,ЭЛ500901
465,67894782,ЭЛ628864
465,67894782,ЭЛ640820
,67894782,ЭЛ648975
,67894782,ЭЛ658540
520,67901603,20177725
520,67901603,10001899
,67901603,ЭЛ714561
5,67901603,ЭЛ800959
5,67901603,ЭЛ809817
520,67917369,20177725
520,67917369,10001899
520,67917369,ЭЛ900814
31,67917369,ЭЛ921418
31,67917369,ЭЛ926700
58,67917369,ЭЛ937814
58,67917369,ЭЛ952745
494,68078948,20119432
494,68078948,nan
491,68100361,20123056
491,68100361,00669394
524,68100361,20177177
491,68104249,20123056
491,68104249,00669394
524,68104249,20177177
491,68109016,20123056
491,68109016,00669430
522,68109016,20177947
522,68109016,30001584
494,68109628,20119432
519,68223882,20217528
519,68223882,10012617
519,68225515,20224796
519,68225515,10012059
519,68232354,20202769
519,68232354,10007676
519,68232354,ЭЛ758314
519,68232941,20217518
519,68232941,10011122
519,68232941,ЭЛ774029
462,68235779,20055455
462,68235779,00428647
462,68235779,Б0944959
488,68235779,20090659
488,68235779,00428694
488,68235779,20112621
488,68235779,00428720
488,68235779,20138683
488,68235779,00428767
519,68237734,20217518
519,68237734,10011122
519,68240555,20202769
519,68240555,10007196
519,68240555,ЭЛ758314
462,68242015,20055455
462,68242015,00428647
462,68242015,Б0944959
488,68242015,20090724
488,68242015,00428694
488,68242015,20112621
488,68242015,00428721
488,68242015,20161020
488,68242015,00428793
519,68242015,20194661
519,68242015,10005563
519,68242015,20224654
519,68242015,10011916
519,68242015,ЭЛ783793
519,68242700,20217518
519,68242700,10011122
519,68242700,ЭЛ774029
519,68249457,20217518
519,68249457,10011122
519,68249457,ЭЛ774029
519,68249770,20224654
519,68249770,10011930
519,68250315,20202769
519,68250315,10007676
519,68250315,ЭЛ758314
462,68252360,20055455
462,68252360,00428647
462,68252360,Б0944959
488,68252360,20090659
,68252360,20107648
,68252360,00428715
488,68252360,20138683
488,68252360,00428767
488,68252360,73194703
519,68253301,20224796
519,68253301,10011930
462,68256759,20055455
462,68256759,00428647
462,68256759,Б0944959
488,68256759,20090724
488,68256759,00428694
488,68256759,20112306
488,68256759,00014338
519,68256759,20169698
519,68256759,10001461
519,68256759,20209349
519,68256759,10009511
519,68256759,ЭЛ778409
462,68261148,20055455
462,68261148,00428647
462,68261148,Б0944959
488,68261148,20090724
488,68261148,00428694
488,68261148,20112621
488,68261148,00428719
488,68261148,20138723
488,68261148,00428766
519,68262872,20202769
519,68262872,10007676
519,68262872,ЭЛ758314
519,68267327,20202787
519,68267327,10007676
519,68267327,ЭЛ758314
519,68309889,20224654
519,68309889,10011930
519,68310846,20202787
519,68310846,10007676
519,68310846,ЭЛ758314
519,68311075,20224654
519,68311075,10011930
462,68313477,20046575
462,68313477,00428637
462,68313477,20072126
462,68313477,00428666
488,68313477,20094080
488,68313477,00428699
488,68313477,20116720
488,68313477,00428727
488,68313477,20150084
488,68313477,00428776
519,68313477,20174091
519,68313477,10001810
519,68313477,ЭЛ719257
519,68314541,20202769
519,68314541,10007196
519,68314541,ЭЛ758314
462,68315621,20061943
462,68315621,00428658
462,68318732,20055455
462,68318732,00428647
462,68318732,Б0944959
488,68318732,20090659
488,68318732,00428694
488,68318732,20112621
488,68318732,00428721
488,68318732,20161020
488,68318732,00428793
519,68318732,20194661
519,68318732,10005563
519,68318732,20224654
519,68318732,10012035
519,68318732,ЭЛ783793
491,68327626,20123056
491,68327626,00669398
,68327626,20176253
,68327626,nan
491,68416221,20123056
491,68416221,00669447
522,68416221,20177947
522,68416221,30001584
491,68424316,20123056
491,68424316,00669374
524,68424316,20166950
519,68460120,20202769
519,68460120,10007196
519,68460120,ЭЛ758314
519,68460823,20217518
519,68460823,10011122
519,68460823,ЭЛ774029
462,68502145,20051181
462,68502145,00428640
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,20080017
486,68502145,00428686
